UF;COD_MUN_COMPL;NOME_MUNICIPIO;COD_MUN
São Paulo;3510609;Carapicuíba;351060
São Paulo;3510708;Cardoso;351070
São Paulo;3510807;Casa Branca;351080
São Paulo;3510906;Cássia dos Coqueiros;351090
São Paulo;3511003;Castilho;351100
São Paulo;3511102;Catanduva;351110
São Paulo;3511201;Catiguá;351120
São Paulo;3511300;Cedral;351130
São Paulo;3511409;Cerqueira César;351140
São Paulo;3511508;Cerquilho;351150
São Paulo;3511607;Cesário Lange;351160
São Paulo;3511706;Charqueada;351170
São Paulo;3557204;Chavantes;355720
São Paulo;3511904;Clementina;351190
São Paulo;3512001;Colina;351200
São Paulo;3512100;Colômbia;351210
São Paulo;3512209;Conchal;351220
São Paulo;3512308;Conchas;351230
São Paulo;3512407;Cordeirópolis;351240
São Paulo;3512506;Coroados;351250
São Paulo;3512605;Coronel Macedo;351260
São Paulo;3512704;Corumbataí;351270
São Paulo;3512803;Cosmópolis;351280
São Paulo;3512902;Cosmorama;351290
São Paulo;3513009;Cotia;351300
São Paulo;3513108;Cravinhos;351310
São Paulo;3513207;Cristais Paulista;351320
São Paulo;3513306;Cruzália;351330
São Paulo;3513405;Cruzeiro;351340
São Paulo;3513504;Cubatão;351350
São Paulo;3513603;Cunha;351360
São Paulo;3513702;Descalvado;351370
São Paulo;3513801;Diadema;351380
São Paulo;3513850;Dirce Reis;351385
São Paulo;3513900;Divinolândia;351390
São Paulo;3514007;Dobrada;351400
São Paulo;3514106;Dois Córregos;351410
São Paulo;3514205;Dolcinópolis;351420
São Paulo;3514304;Dourado;351430
São Paulo;3514403;Dracena;351440
São Paulo;3514502;Duartina;351450
São Paulo;3514601;Dumont;351460
São Paulo;3514700;Echaporã;351470
São Paulo;3514809;Eldorado;351480
São Paulo;3514908;Elias Fausto;351490
São Paulo;3514924;Elisiário;351492
São Paulo;3514957;Embaúba;351495
São Paulo;3515004;Embu das Artes;351500
São Paulo;3515103;Embu-Guaçu;351510
São Paulo;3515129;Emilianópolis;351512
São Paulo;3515152;Engenheiro Coelho;351515
São Paulo;3515186;Espírito Santo do Pinhal;351518
São Paulo;3515194;Espírito Santo do Turvo;351519
São Paulo;3557303;Estiva Gerbi;355730
São Paulo;3515301;Estrela do Norte;351530
São Paulo;3515202;Estrela d'Oeste;351520
São Paulo;3515350;Euclides da Cunha Paulista;351535
São Paulo;3515400;Fartura;351540
São Paulo;3515608;Fernando Prestes;351560
São Paulo;3515509;Fernandópolis;351550
São Paulo;3515657;Fernão;351565
São Paulo;3515707;Ferraz de Vasconcelos;351570
São Paulo;3515806;Flora Rica;351580
São Paulo;3515905;Floreal;351590
São Paulo;3516002;Flórida Paulista;351600
São Paulo;3516101;Florínea;351610
São Paulo;3516200;Franca;351620
São Paulo;3516309;Francisco Morato;351630
São Paulo;3516408;Franco da Rocha;351640
São Paulo;3516507;Gabriel Monteiro;351650
São Paulo;3516606;Gália;351660
São Paulo;3516705;Garça;351670
São Paulo;3516804;Gastão Vidigal;351680
São Paulo;3516853;Gavião Peixoto;351685
São Paulo;3516903;General Salgado;351690
São Paulo;3517000;Getulina;351700
São Paulo;3517109;Glicério;351710
São Paulo;3517208;Guaiçara;351720
São Paulo;3517307;Guaimbê;351730
São Paulo;3517406;Guaíra;351740
São Paulo;3517505;Guapiaçu;351750
São Paulo;3517604;Guapiara;351760
São Paulo;3517703;Guará;351770
São Paulo;3517802;Guaraçaí;351780
São Paulo;3517901;Guaraci;351790
São Paulo;3518008;Guarani d'Oeste;351800
São Paulo;3518107;Guarantã;351810
São Paulo;3518206;Guararapes;351820
São Paulo;3518305;Guararema;351830
São Paulo;3518404;Guaratinguetá;351840
São Paulo;3518503;Guareí;351850
São Paulo;3518602;Guariba;351860
São Paulo;3518701;Guarujá;351870
São Paulo;3518800;Guarulhos;351880
São Paulo;3518859;Guatapará;351885
São Paulo;3518909;Guzolândia;351890
São Paulo;3519006;Herculândia;351900
São Paulo;3519055;Holambra;351905
São Paulo;3519071;Hortolândia;351907
São Paulo;3519105;Iacanga;351910
São Paulo;3519204;Iacri;351920
São Paulo;3519253;Iaras;351925
São Paulo;3519303;Ibaté;351930
São Paulo;3519402;Ibirá;351940
São Paulo;3519501;Ibirarema;351950
São Paulo;3519600;Ibitinga;351960
São Paulo;3519709;Ibiúna;351970
São Paulo;3519808;Icém;351980
São Paulo;3519907;Iepê;351990
São Paulo;3520004;Igaraçu do Tietê;352000
São Paulo;3520103;Igarapava;352010
São Paulo;3520202;Igaratá;352020
São Paulo;3520301;Iguape;352030
São Paulo;3520426;Ilha Comprida;352042
São Paulo;3520442;Ilha Solteira;352044
São Paulo;3520400;Ilhabela;352040
São Paulo;3520509;Indaiatuba;352050
São Paulo;3520608;Indiana;352060
São Paulo;3520707;Indiaporã;352070
São Paulo;3520806;Inúbia Paulista;352080
São Paulo;3520905;Ipaussu;352090
São Paulo;3521002;Iperó;352100
São Paulo;3521101;Ipeúna;352110
São Paulo;3521150;Ipiguá;352115
São Paulo;3521200;Iporanga;352120
São Paulo;3521309;Ipuã;352130
São Paulo;3521408;Iracemápolis;352140
São Paulo;3521507;Irapuã;352150
São Paulo;3521606;Irapuru;352160
São Paulo;3521705;Itaberá;352170
São Paulo;3521804;Itaí;352180
São Paulo;3521903;Itajobi;352190
São Paulo;3522000;Itaju;352200
São Paulo;3522109;Itanhaém;352210
São Paulo;3522158;Itaoca;352215
São Paulo;3522208;Itapecerica da Serra;352220
São Paulo;3522307;Itapetininga;352230
São Paulo;3522406;Itapeva;352240
São Paulo;3522505;Itapevi;352250
São Paulo;3522604;Itapira;352260
São Paulo;3522653;Itapirapuã Paulista;352265
São Paulo;3522703;Itápolis;352270
São Paulo;3522802;Itaporanga;352280
São Paulo;3522901;Itapuí;352290
São Paulo;3523008;Itapura;352300
São Paulo;3523107;Itaquaquecetuba;352310
São Paulo;3523206;Itararé;352320
São Paulo;3523305;Itariri;352330
São Paulo;3523404;Itatiba;352340
São Paulo;3523503;Itatinga;352350
São Paulo;3523602;Itirapina;352360
São Paulo;3523701;Itirapuã;352370
São Paulo;3523800;Itobi;352380
São Paulo;3523909;Itu;352390
São Paulo;3524006;Itupeva;352400
São Paulo;3524105;Ituverava;352410
São Paulo;3524204;Jaborandi;352420
São Paulo;3524303;Jaboticabal;352430
São Paulo;3524402;Jacareí;352440
São Paulo;3524501;Jaci;352450
São Paulo;3524600;Jacupiranga;352460
São Paulo;3524709;Jaguariúna;352470
São Paulo;3524808;Jales;352480
São Paulo;3524907;Jambeiro;352490
São Paulo;3525003;Jandira;352500
São Paulo;3525102;Jardinópolis;352510
São Paulo;3525201;Jarinu;352520
São Paulo;3525300;Jaú;352530
São Paulo;3525409;Jeriquara;352540
São Paulo;3525508;Joanópolis;352550
São Paulo;3525607;João Ramalho;352560
São Paulo;3525706;José Bonifácio;352570
São Paulo;3525805;Júlio Mesquita;352580
São Paulo;3525854;Jumirim;352585
São Paulo;3525904;Jundiaí;352590
São Paulo;3526001;Junqueirópolis;352600
São Paulo;3526100;Juquiá;352610
São Paulo;3526209;Juquitiba;352620
São Paulo;3526308;Lagoinha;352630
São Paulo;3526407;Laranjal Paulista;352640
São Paulo;3526506;Lavínia;352650
São Paulo;3526605;Lavrinhas;352660
São Paulo;3526704;Leme;352670
São Paulo;3526803;Lençóis Paulista;352680
São Paulo;3526902;Limeira;352690
São Paulo;3527009;Lindóia;352700
São Paulo;3527108;Lins;352710
São Paulo;3527207;Lorena;352720
São Paulo;3527256;Lourdes;352725
São Paulo;3527306;Louveira;352730
São Paulo;3527405;Lucélia;352740
São Paulo;3527504;Lucianópolis;352750
São Paulo;3527603;Luís Antônio;352760
São Paulo;3527702;Luiziânia;352770
São Paulo;3527801;Lupércio;352780
São Paulo;3527900;Lutécia;352790
São Paulo;3528007;Macatuba;352800
São Paulo;3528106;Macaubal;352810
São Paulo;3528205;Macedônia;352820
São Paulo;3528304;Magda;352830
São Paulo;3528403;Mairinque;352840
São Paulo;3528502;Mairiporã;352850
São Paulo;3528601;Manduri;352860
São Paulo;3528700;Marabá Paulista;352870
São Paulo;3528809;Maracaí;352880
São Paulo;3528858;Marapoama;352885
São Paulo;3528908;Mariápolis;352890
São Paulo;3529005;Marília;352900
São Paulo;3529104;Marinópolis;352910
São Paulo;3529203;Martinópolis;352920
São Paulo;3529302;Matão;352930
São Paulo;3529401;Mauá;352940
São Paulo;3529500;Mendonça;352950
São Paulo;3529609;Meridiano;352960
São Paulo;3529658;Mesópolis;352965
São Paulo;3529708;Miguelópolis;352970
São Paulo;3529807;Mineiros do Tietê;352980
São Paulo;3530003;Mira Estrela;353000
São Paulo;3529906;Miracatu;352990
São Paulo;3530102;Mirandópolis;353010
São Paulo;3530201;Mirante do Paranapanema;353020
São Paulo;3530300;Mirassol;353030
São Paulo;3530409;Mirassolândia;353040
São Paulo;3530508;Mococa;353050
São Paulo;3530607;Mogi das Cruzes;353060
São Paulo;3530706;Mogi Guaçu;353070
São Paulo;3530805;Mogi Mirim;353080
São Paulo;3530904;Mombuca;353090
São Paulo;3531001;Monções;353100
São Paulo;3531100;Mongaguá;353110
São Paulo;3531209;Monte Alegre do Sul;353120
São Paulo;3531308;Monte Alto;353130
São Paulo;3531407;Monte Aprazível;353140
São Paulo;3531506;Monte Azul Paulista;353150
São Paulo;3531605;Monte Castelo;353160
São Paulo;3531803;Monte Mor;353180
São Paulo;3531704;Monteiro Lobato;353170
São Paulo;3531902;Morro Agudo;353190
São Paulo;3532009;Morungaba;353200
São Paulo;3532058;Motuca;353205
São Paulo;3532108;Murutinga do Sul;353210
São Paulo;3532157;Nantes;353215
São Paulo;3532207;Narandiba;353220
São Paulo;3532306;Natividade da Serra;353230
São Paulo;3532405;Nazaré Paulista;353240
São Paulo;3532504;Neves Paulista;353250
São Paulo;3532603;Nhandeara;353260
São Paulo;3532702;Nipoã;353270
São Paulo;3532801;Nova Aliança;353280
São Paulo;3532827;Nova Campina;353282
São Paulo;3532843;Nova Canaã Paulista;353284
São Paulo;3532868;Nova Castilho;353286
São Paulo;3532900;Nova Europa;353290
São Paulo;3533007;Nova Granada;353300
São Paulo;3533106;Nova Guataporanga;353310
São Paulo;3533205;Nova Independência;353320
São Paulo;3533304;Nova Luzitânia;353330
São Paulo;3533403;Nova Odessa;353340
São Paulo;3533254;Novais;353325
São Paulo;3533502;Novo Horizonte;353350
São Paulo;3533601;Nuporanga;353360
São Paulo;3533700;Ocauçu;353370
São Paulo;3533809;Óleo;353380
São Paulo;3533908;Olímpia;353390
São Paulo;3534005;Onda Verde;353400
São Paulo;3534104;Oriente;353410
São Paulo;3534203;Orindiúva;353420
São Paulo;3534302;Orlândia;353430
São Paulo;3534401;Osasco;353440
São Paulo;3534500;Oscar Bressane;353450
São Paulo;3534609;Osvaldo Cruz;353460
São Paulo;3534708;Ourinhos;353470
São Paulo;3534807;Ouro Verde;353480
São Paulo;3534757;Ouroeste;353475
São Paulo;3534906;Pacaembu;353490
São Paulo;3535002;Palestina;353500
São Paulo;3535101;Palmares Paulista;353510
São Paulo;3535200;Palmeira d'Oeste;353520
São Paulo;3535309;Palmital;353530
São Paulo;3535408;Panorama;353540
São Paulo;3535507;Paraguaçu Paulista;353550
São Paulo;3535606;Paraibuna;353560
São Paulo;3535705;Paraíso;353570
São Paulo;3535804;Paranapanema;353580
São Paulo;3535903;Paranapuã;353590
São Paulo;3536000;Parapuã;353600
São Paulo;3536109;Pardinho;353610
São Paulo;3536208;Pariquera-Açu;353620
São Paulo;3536257;Parisi;353625
São Paulo;3536307;Patrocínio Paulista;353630
São Paulo;3536406;Paulicéia;353640
São Paulo;3536505;Paulínia;353650
São Paulo;3536570;Paulistânia;353657
São Paulo;3536604;Paulo de Faria;353660
São Paulo;3536703;Pederneiras;353670
São Paulo;3536802;Pedra Bela;353680
São Paulo;3536901;Pedranópolis;353690
São Paulo;3537008;Pedregulho;353700
São Paulo;3537107;Pedreira;353710
São Paulo;3537156;Pedrinhas Paulista;353715
São Paulo;3537206;Pedro de Toledo;353720
São Paulo;3537305;Penápolis;353730
São Paulo;3537404;Pereira Barreto;353740
São Paulo;3537503;Pereiras;353750
São Paulo;3537602;Peruíbe;353760
São Paulo;3537701;Piacatu;353770
São Paulo;3537800;Piedade;353780
São Paulo;3537909;Pilar do Sul;353790
São Paulo;3538006;Pindamonhangaba;353800
São Paulo;3538105;Pindorama;353810
São Paulo;3538204;Pinhalzinho;353820
São Paulo;3538303;Piquerobi;353830
São Paulo;3538501;Piquete;353850
São Paulo;3538600;Piracaia;353860
São Paulo;3538709;Piracicaba;353870
São Paulo;3538808;Piraju;353880
São Paulo;3538907;Pirajuí;353890
São Paulo;3539004;Pirangi;353900
São Paulo;3539103;Pirapora do Bom Jesus;353910
São Paulo;3539202;Pirapozinho;353920
São Paulo;3539301;Pirassununga;353930
São Paulo;3539400;Piratininga;353940
São Paulo;3539509;Pitangueiras;353950
São Paulo;3539608;Planalto;353960
São Paulo;3539707;Platina;353970
São Paulo;3539806;Poá;353980
São Paulo;3539905;Poloni;353990
São Paulo;3540002;Pompéia;354000
São Paulo;3540101;Pongaí;354010
São Paulo;3540200;Pontal;354020
São Paulo;3540259;Pontalinda;354025
São Paulo;3540309;Pontes Gestal;354030
São Paulo;3540408;Populina;354040
São Paulo;3540507;Porangaba;354050
São Paulo;3540606;Porto Feliz;354060
São Paulo;3540705;Porto Ferreira;354070
São Paulo;3540754;Potim;354075
São Paulo;3540804;Potirendaba;354080
São Paulo;3540853;Pracinha;354085
São Paulo;3540903;Pradópolis;354090
São Paulo;3541000;Praia Grande;354100
São Paulo;3541059;Pratânia;354105
São Paulo;3541109;Presidente Alves;354110
São Paulo;3541208;Presidente Bernardes;354120
São Paulo;3541307;Presidente Epitácio;354130
São Paulo;3541406;Presidente Prudente;354140
São Paulo;3541505;Presidente Venceslau;354150
São Paulo;3541604;Promissão;354160
São Paulo;3541653;Quadra;354165
São Paulo;3541703;Quatá;354170
São Paulo;3541802;Queiroz;354180
São Paulo;3541901;Queluz;354190
São Paulo;3542008;Quintana;354200
São Paulo;3542107;Rafard;354210
São Paulo;3542206;Rancharia;354220
São Paulo;3542305;Redenção da Serra;354230
São Paulo;3542404;Regente Feijó;354240
São Paulo;3542503;Reginópolis;354250
São Paulo;3542602;Registro;354260
São Paulo;3542701;Restinga;354270
São Paulo;3542800;Ribeira;354280
São Paulo;3542909;Ribeirão Bonito;354290
São Paulo;3543006;Ribeirão Branco;354300
São Paulo;3543105;Ribeirão Corrente;354310
São Paulo;3543204;Ribeirão do Sul;354320
São Paulo;3543238;Ribeirão dos Índios;354323
São Paulo;3543253;Ribeirão Grande;354325
São Paulo;3543303;Ribeirão Pires;354330
São Paulo;3543402;Ribeirão Preto;354340
São Paulo;3543600;Rifaina;354360
São Paulo;3543709;Rincão;354370
São Paulo;3543808;Rinópolis;354380
São Paulo;3543907;Rio Claro;354390
São Paulo;3544004;Rio das Pedras;354400
São Paulo;3544103;Rio Grande da Serra;354410
São Paulo;3544202;Riolândia;354420
São Paulo;3543501;Riversul;354350
São Paulo;3544251;Rosana;354425
São Paulo;3544301;Roseira;354430
São Paulo;3544400;Rubiácea;354440
São Paulo;3544509;Rubinéia;354450
São Paulo;3544608;Sabino;354460
São Paulo;3544707;Sagres;354470
São Paulo;3544806;Sales;354480
São Paulo;3544905;Sales Oliveira;354490
São Paulo;3545001;Salesópolis;354500
São Paulo;3545100;Salmourão;354510
São Paulo;3545159;Saltinho;354515
São Paulo;3545209;Salto;354520
São Paulo;3545308;Salto de Pirapora;354530
São Paulo;3545407;Salto Grande;354540
São Paulo;3545506;Sandovalina;354550
São Paulo;3545605;Santa Adélia;354560
São Paulo;3545704;Santa Albertina;354570
São Paulo;3545803;Santa Bárbara d'Oeste;354580
São Paulo;3546009;Santa Branca;354600
São Paulo;3546108;Santa Clara d'Oeste;354610
São Paulo;3546207;Santa Cruz da Conceição;354620
São Paulo;3546256;Santa Cruz da Esperança;354625
São Paulo;3546306;Santa Cruz das Palmeiras;354630
São Paulo;3546405;Santa Cruz do Rio Pardo;354640
São Paulo;3546504;Santa Ernestina;354650
São Paulo;3546603;Santa Fé do Sul;354660
São Paulo;3546702;Santa Gertrudes;354670
São Paulo;3546801;Santa Isabel;354680
São Paulo;3546900;Santa Lúcia;354690
São Paulo;3547007;Santa Maria da Serra;354700
São Paulo;3547106;Santa Mercedes;354710
São Paulo;3547502;Santa Rita do Passa Quatro;354750
São Paulo;3547403;Santa Rita d'Oeste;354740
São Paulo;3547601;Santa Rosa de Viterbo;354760
São Paulo;3547650;Santa Salete;354765
São Paulo;3547205;Santana da Ponte Pensa;354720
São Paulo;3547304;Santana de Parnaíba;354730
São Paulo;3547700;Santo Anastácio;354770
São Paulo;3547809;Santo André;354780
São Paulo;3547908;Santo Antônio da Alegria;354790
São Paulo;3548005;Santo Antônio de Posse;354800
São Paulo;3548054;Santo Antônio do Aracanguá;354805
São Paulo;3548104;Santo Antônio do Jardim;354810
São Paulo;3548203;Santo Antônio do Pinhal;354820
São Paulo;3548302;Santo Expedito;354830
São Paulo;3548401;Santópolis do Aguapeí;354840
São Paulo;3548500;Santos;354850
São Paulo;3548609;São Bento do Sapucaí;354860
São Paulo;3548708;São Bernardo do Campo;354870
São Paulo;3548807;São Caetano do Sul;354880
São Paulo;3548906;São Carlos;354890
São Paulo;3549003;São Francisco;354900
São Paulo;3549102;São João da Boa Vista;354910
São Paulo;3549201;São João das Duas Pontes;354920
São Paulo;3549250;São João de Iracema;354925
São Paulo;3549300;São João do Pau d'Alho;354930
São Paulo;3549409;São Joaquim da Barra;354940
São Paulo;3549508;São José da Bela Vista;354950
São Paulo;3549607;São José do Barreiro;354960
São Paulo;3549706;São José do Rio Pardo;354970
São Paulo;3549805;São José do Rio Preto;354980
São Paulo;3549904;São José dos Campos;354990
São Paulo;3549953;São Lourenço da Serra;354995
São Paulo;3550001;São Luiz do Paraitinga;355000
São Paulo;3550100;São Manuel;355010
São Paulo;3550209;São Miguel Arcanjo;355020
São Paulo;3550308;São Paulo;355030
São Paulo;3550407;São Pedro;355040
São Paulo;3550506;São Pedro do Turvo;355050
São Paulo;3550605;São Roque;355060
São Paulo;3550704;São Sebastião;355070
São Paulo;3550803;São Sebastião da Grama;355080
São Paulo;3550902;São Simão;355090
São Paulo;3551009;São Vicente;355100
São Paulo;3551108;Sarapuí;355110
São Paulo;3551207;Sarutaiá;355120
São Paulo;3551306;Sebastianópolis do Sul;355130
São Paulo;3551405;Serra Azul;355140
São Paulo;3551603;Serra Negra;355160
São Paulo;3551504;Serrana;355150
São Paulo;3551702;Sertãozinho;355170
São Paulo;3551801;Sete Barras;355180
São Paulo;3551900;Severínia;355190
São Paulo;3552007;Silveiras;355200
São Paulo;3552106;Socorro;355210
São Paulo;3552205;Sorocaba;355220
São Paulo;3552304;Sud Mennucci;355230
São Paulo;3552403;Sumaré;355240
São Paulo;3552551;Suzanápolis;355255
São Paulo;3552502;Suzano;355250
São Paulo;3552601;Tabapuã;355260
São Paulo;3552700;Tabatinga;355270
São Paulo;3552809;Taboão da Serra;355280
São Paulo;3552908;Taciba;355290
São Paulo;3553005;Taguaí;355300
São Paulo;3553104;Taiaçu;355310
São Paulo;3553203;Taiúva;355320
São Paulo;3553302;Tambaú;355330
São Paulo;3553401;Tanabi;355340
São Paulo;3553500;Tapiraí;355350
São Paulo;3553609;Tapiratiba;355360
São Paulo;3553658;Taquaral;355365
São Paulo;3553708;Taquaritinga;355370
São Paulo;3553807;Taquarituba;355380
São Paulo;3553856;Taquarivaí;355385
São Paulo;3553906;Tarabai;355390
São Paulo;3553955;Tarumã;355395
São Paulo;3554003;Tatuí;355400
São Paulo;3554102;Taubaté;355410
São Paulo;3554201;Tejupá;355420
São Paulo;3554300;Teodoro Sampaio;355430
São Paulo;3554409;Terra Roxa;355440
São Paulo;3554508;Tietê;355450
São Paulo;3554607;Timburi;355460
São Paulo;3554656;Torre de Pedra;355465
São Paulo;3554706;Torrinha;355470
São Paulo;3554755;Trabiju;355475
São Paulo;3554805;Tremembé;355480
São Paulo;3554904;Três Fronteiras;355490
São Paulo;3554953;Tuiuti;355495
São Paulo;3555000;Tupã;355500
São Paulo;3555109;Tupi Paulista;355510
São Paulo;3555208;Turiúba;355520
São Paulo;3555307;Turmalina;355530
São Paulo;3555356;Ubarana;355535
São Paulo;3555406;Ubatuba;355540
