UF,UF_SIGLA,COD_MUN_COMPL,NOME_MUNICIPIO,COD_MUN,LONGITUDE,LATITUDE
Espírito Santo,ES,3203106,JERÔNIMO MONTEIRO,320310,-41.4029345744706,-20.797697898267703
Espírito Santo,ES,3203130,JOÃO NEIVA,320313,-40.38088048533765,-19.752958598857223
Espírito Santo,ES,3203163,LARANJA DA TERRA,320316,-41.05524435452242,-19.898693450439
Espírito Santo,ES,3203205,LINHARES,320320,-40.06530579869553,-19.398105934464905
Espírito Santo,ES,3203304,MANTENÓPOLIS,320330,-41.11773747880603,-18.86117896624715
Espírito Santo,ES,3203320,MARATAÍZES,320332,-40.83018728567442,-21.042996275291305
Espírito Santo,ES,3203346,MARECHAL FLORIANO,320334,-40.68038343288809,-20.42670859197165
Espírito Santo,ES,3203353,MARILÂNDIA,320335,-40.5509510036323,-19.412812757751755
Espírito Santo,ES,3203403,MIMOSO DO SUL,320340,-41.364425265884535,-21.065373508171703
Espírito Santo,ES,3203502,MONTANHA,320350,-40.363420879571486,-18.126856647178155
Espírito Santo,ES,3203601,MUCURICI,320360,-40.51792683651012,-18.097236379571953
Espírito Santo,ES,3203700,MUNIZ FREIRE,320370,-41.417513780413024,-20.456545593526755
Espírito Santo,ES,3203809,MUQUI,320380,-41.3462139983691,-20.95369230954225
Espírito Santo,ES,3203908,NOVA VENÉCIA,320390,-40.40154787701698,-18.7129060016259
Espírito Santo,ES,3204005,PANCAS,320400,-40.856003100712506,-19.22441978613205
Espírito Santo,ES,3204054,PEDRO CANÁRIO,320405,-39.95493695187264,-18.2971915038956
Espírito Santo,ES,3204104,PINHEIROS,320410,-40.2177280801912,-18.413323343618007
Espírito Santo,ES,3204203,PIÚMA,320420,-40.727980940428566,-20.8376088996899
Espírito Santo,ES,3204252,PONTO BELO,320425,-40.53813377705796,-18.12912608553115
Espírito Santo,ES,3204302,PRESIDENTE KENNEDY,320430,-41.051895630589534,-21.10014840846806
Espírito Santo,ES,3204351,RIO BANANAL,320435,-40.32247842826988,-19.27708648592375
Espírito Santo,ES,3204401,RIO NOVO DO SUL,320440,-40.93622835545117,-20.8645861496867
Espírito Santo,ES,3204500,SANTA LEOPOLDINA,320450,-40.533209612337835,-20.098890692492553
Espírito Santo,ES,3204559,SANTA MARIA DE JETIBÁ,320455,-40.74161780064969,-20.028814058188352
Espírito Santo,ES,3204609,SANTA TERESA,320460,-40.59899772171416,-19.937714316860653
Espírito Santo,ES,3204658,SÃO DOMINGOS DO NORTE,320465,-40.62187773271702,-19.1481685100059
Espírito Santo,ES,3204708,SÃO GABRIEL DA PALHA,320470,-40.52959950756002,-19.02196475324895
Espírito Santo,ES,3204807,SÃO JOSÉ DO CALÇADO,320480,-41.656087849807385,-21.0261302467275
Espírito Santo,ES,3204906,SÃO MATEUS,320490,-39.858200595610505,-18.718446967859602
Espírito Santo,ES,3204955,SÃO ROQUE DO CANAÃ,320495,-40.643138755547376,-19.725307204810097
Espírito Santo,ES,3205002,SERRA,320500,-40.27521703670849,-20.156769842431704
Espírito Santo,ES,3205010,SOORETAMA,320501,-40.09649080713218,-19.19194962785615
Espírito Santo,ES,3205036,VARGEM ALTA,320503,-41.007148360164344,-20.671678198787852
Espírito Santo,ES,3205069,VENDA NOVA DO IMIGRANTE,320506,-41.12905321108821,-20.33151817743425
Espírito Santo,ES,3205101,VIANA,320510,-40.49562433549107,-20.39086251116615
Espírito Santo,ES,3205150,VILA PAVÃO,320515,-40.60241141082134,-18.620803452346003
Espírito Santo,ES,3205176,VILA VALÉRIO,320517,-40.390589777413766,-18.993617438914303
Espírito Santo,ES,3205200,VILA VELHA,320520,-40.2939566369471,-20.33837410421385
Espírito Santo,ES,3205309,VITÓRIA,320530,-40.32220872672663,-20.320153792853304
Rio de Janeiro,RJ,3300100,ANGRA DOS REIS,330010,-44.31962726226663,-23.0091159352755
Rio de Janeiro,RJ,3300159,APERIBÉ,330015,-42.104916654112586,-21.619421769786104
Rio de Janeiro,RJ,3300209,ARARUAMA,330020,-42.34109602316338,-22.877438387354356
Rio de Janeiro,RJ,3300225,AREAL,330022,-43.10106980516829,-22.2369120035668
Rio de Janeiro,RJ,3300233,ARMAÇÃO DOS BÚZIOS,330023,-41.887749468088096,-22.75776379292375
Rio de Janeiro,RJ,3300258,ARRAIAL DO CABO,330025,-42.02833596763684,-22.967638277583955
Rio de Janeiro,RJ,3300308,BARRA DO PIRAÍ,330030,-43.82845245382549,-22.469596292123956
Rio de Janeiro,RJ,3300407,BARRA MANSA,330040,-44.1724313736866,-22.54530113393045
Rio de Janeiro,RJ,3300456,BELFORD ROXO,330045,-43.399624970815175,-22.764555967546052
Rio de Janeiro,RJ,3300506,BOM JARDIM,330050,-42.41721148228679,-22.1533052283079
Rio de Janeiro,RJ,3300605,BOM JESUS DO ITABAPOANA,330060,-41.677679794981685,-21.13449744187735
Rio de Janeiro,RJ,3300704,CABO FRIO,330070,-42.020074801902645,-22.880764667133
Rio de Janeiro,RJ,3300803,CACHOEIRAS DE MACACU,330080,-42.663164357262744,-22.4675708722497
Rio de Janeiro,RJ,3300902,CAMBUCI,330090,-41.90863600465615,-21.5772767096589
Rio de Janeiro,RJ,3301009,CAMPOS DOS GOYTACAZES,330100,-41.33047649186264,-21.75189863206405
Rio de Janeiro,RJ,3301108,CANTAGALO,330110,-42.36597759902097,-21.981839858792103
Rio de Janeiro,RJ,3300936,CARAPEBUS,330093,-41.664010595857846,-22.182594727367352
Rio de Janeiro,RJ,3301157,CARDOSO MOREIRA,330115,-41.613296346210134,-21.496157356667602
Rio de Janeiro,RJ,3301207,CARMO,330120,-42.609717640681744,-21.92931178013935
Rio de Janeiro,RJ,3301306,CASIMIRO DE ABREU,330130,-42.204210544431,-22.4795365025548
Rio de Janeiro,RJ,3300951,COMENDADOR LEVY GASPARIAN,330095,-43.21722371558709,-22.03335893838275
Rio de Janeiro,RJ,3301405,CONCEIÇÃO DE MACABU,330140,-41.86775850571478,-22.08787152652535
Rio de Janeiro,RJ,3301504,CORDEIRO,330150,-42.36303053790772,-22.0277765631233
Rio de Janeiro,RJ,3301603,DUAS BARRAS,330160,-42.51509763146695,-22.058906089940102
Rio de Janeiro,RJ,3301702,DUQUE DE CAXIAS,330170,-43.309888071722604,-22.785253249654154
Rio de Janeiro,RJ,3301801,ENGENHEIRO PAULO DE FRONTIN,330180,-43.67947682895262,-22.5436846647273
Rio de Janeiro,RJ,3301850,GUAPIMIRIM,330185,-42.97832970432074,-22.5195957941239
Rio de Janeiro,RJ,3301876,IGUABA GRANDE,330187,-42.222124542323925,-22.8390569836941
Rio de Janeiro,RJ,3301900,ITABORAÍ,330190,-42.86034342619638,-22.745863017426252
Rio de Janeiro,RJ,3302007,ITAGUAÍ,330200,-43.77504063494181,-22.87125076842195
Rio de Janeiro,RJ,3302056,ITALVA,330205,-41.690964760493024,-21.425103277982902
Rio de Janeiro,RJ,3302106,ITAOCARA,330210,-42.07772952457078,-21.6705026732971
Rio de Janeiro,RJ,3302205,ITAPERUNA,330220,-41.8862031766506,-21.21059108475375
Rio de Janeiro,RJ,3302254,ITATIAIA,330225,-44.56277199417701,-22.4970145997172
Rio de Janeiro,RJ,3302270,JAPERI,330227,-43.65378580098278,-22.644818571111404
Rio de Janeiro,RJ,3302304,LAJE DO MURIAÉ,330230,-42.13117441923473,-21.2057208352488
Rio de Janeiro,RJ,3302403,MACAÉ,330240,-41.775064285476,-22.368704974385
Rio de Janeiro,RJ,3302452,MACUCO,330245,-42.25707387972632,-21.99022950514335
Rio de Janeiro,RJ,3302502,MAGÉ,330250,-43.04024613271507,-22.654348757433404
Rio de Janeiro,RJ,3302601,MANGARATIBA,330260,-44.04112654535761,-22.961711941240253
Rio de Janeiro,RJ,3302700,MARICÁ,330270,-42.819824114826964,-22.91695533740105
Rio de Janeiro,RJ,3302809,MENDES,330280,-43.72148688769515,-22.517422601897948
Rio de Janeiro,RJ,3302858,MESQUITA,330285,-43.42922376310688,-22.76808792263495
Rio de Janeiro,RJ,3302908,MIGUEL PEREIRA,330290,-43.47467612145936,-22.455426608425153
Rio de Janeiro,RJ,3303005,MIRACEMA,330300,-42.19841140719028,-21.41116329916025
Rio de Janeiro,RJ,3303104,NATIVIDADE,330310,-41.97644031334459,-21.0437569889655
Rio de Janeiro,RJ,3303203,NILÓPOLIS,330320,-43.416609980863726,-22.8075142239115
Rio de Janeiro,RJ,3303302,NITERÓI,330330,-43.07582316727347,-22.89645238512725
Rio de Janeiro,RJ,3303401,NOVA FRIBURGO,330340,-42.532771262963344,-22.286461459196055
Rio de Janeiro,RJ,3303500,NOVA IGUAÇU,330350,-43.450345329919124,-22.75983482626475
Rio de Janeiro,RJ,3303609,PARACAMBI,330360,-43.70938456302924,-22.60972716206625
Rio de Janeiro,RJ,3303708,PARAÍBA DO SUL,330370,-43.28954446484568,-22.161981542183298
Rio de Janeiro,RJ,3303807,PARATY,330380,-44.71085850201738,-23.2194136073409
Rio de Janeiro,RJ,3303856,PATY DO ALFERES,330385,-43.424870916733845,-22.427414633233504
Rio de Janeiro,RJ,3303906,PETRÓPOLIS,330390,-43.177336576674996,-22.510598611961804
Rio de Janeiro,RJ,3303955,PINHEIRAL,330395,-44.0003545569539,-22.51567398579175
Rio de Janeiro,RJ,3304003,PIRAÍ,330400,-43.89935118576565,-22.6287569098054
Rio de Janeiro,RJ,3304102,PORCIÚNCULA,330410,-42.04015635850521,-20.962607626976556
Rio de Janeiro,RJ,3304110,PORTO REAL,330411,-44.29690073499114,-22.43294842382102
Rio de Janeiro,RJ,3304128,QUATIS,330412,-44.26271130158416,-22.409918661677
Rio de Janeiro,RJ,3304144,QUEIMADOS,330414,-43.555669547082736,-22.717430490091903
Rio de Janeiro,RJ,3304151,QUISSAMÃ,330415,-41.47250940009992,-22.106640165514552
Rio de Janeiro,RJ,3304201,RESENDE,330420,-44.443613422920684,-22.4711835861228
Rio de Janeiro,RJ,3304300,RIO BONITO,330430,-42.62599784116271,-22.711271502570202
Rio de Janeiro,RJ,3304409,RIO CLARO,330440,-44.13940563770731,-22.731726834048548
Rio de Janeiro,RJ,3304508,RIO DAS FLORES,330450,-43.576432948133466,-22.171862243836003
Rio de Janeiro,RJ,3304524,RIO DAS OSTRAS,330452,-41.9369671271608,-22.523941185805
Rio de Janeiro,RJ,3304557,RIO DE JANEIRO,330455,-43.22787512499519,-22.876652118186456
Rio de Janeiro,RJ,3304607,SANTA MARIA MADALENA,330460,-42.01444499283152,-21.966094470677152
Rio de Janeiro,RJ,3304706,SANTO ANTÔNIO DE PÁDUA,330470,-42.17791155748819,-21.535977120944455
Rio de Janeiro,RJ,3304805,SÃO FIDÉLIS,330480,-41.75559231233583,-21.64362654662795
Rio de Janeiro,RJ,3304755,SÃO FRANCISCO DE ITABAPOANA,330475,-41.11771972857977,-21.4801381322882
Rio de Janeiro,RJ,3304904,SÃO GONÇALO,330490,-43.03233506196482,-22.8295473130261
Rio de Janeiro,RJ,3305000,SÃO JOÃO DA BARRA,330500,-41.05034814548398,-21.64045775237925
Rio de Janeiro,RJ,3305109,SÃO JOÃO DE MERITI,330510,-43.371884603039526,-22.80233080863395
Rio de Janeiro,RJ,3305133,SÃO JOSÉ DE UBÁ,330513,-41.941231941445785,-21.36022110975735
Rio de Janeiro,RJ,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,330515,-42.923368301334094,-22.149739510490324
Rio de Janeiro,RJ,3305208,SÃO PEDRO DA ALDEIA,330520,-42.103528670154155,-22.83720319475565
Rio de Janeiro,RJ,3305307,SÃO SEBASTIÃO DO ALTO,330530,-42.1302196784864,-21.954463410854853
Rio de Janeiro,RJ,3305406,SAPUCAIA,330540,-42.914175360467645,-21.9939558651925
Rio de Janeiro,RJ,3305505,SAQUAREMA,330550,-42.4966940500338,-22.93112741599595
Rio de Janeiro,RJ,3305554,SEROPÉDICA,330555,-43.70192522116178,-22.74301106802405
Rio de Janeiro,RJ,3305604,SILVA JARDIM,330560,-42.38982592735379,-22.65433019841855
Rio de Janeiro,RJ,3305703,SUMIDOURO,330570,-42.67862558111192,-22.0506694108347
Rio de Janeiro,RJ,3305752,TANGUÁ,330575,-42.72117194841294,-22.733937434316434
Rio de Janeiro,RJ,3305802,TERESÓPOLIS,330580,-42.96295671390244,-22.40900494556315
Rio de Janeiro,RJ,3305901,TRAJANO DE MORAES,330590,-42.05481524862021,-22.061379704848605
Rio de Janeiro,RJ,3306008,TRÊS RIOS,330600,-43.21160944433536,-22.117448000951704
Rio de Janeiro,RJ,3306107,VALENÇA,330610,-43.704843678327094,-22.24471943117935
Rio de Janeiro,RJ,3306156,VARRE-SAI,330615,-41.863295388298816,-20.9292976638709
Rio de Janeiro,RJ,3306206,VASSOURAS,330620,-43.663874024513206,-22.4090075730264
Rio de Janeiro,RJ,3306305,VOLTA REDONDA,330630,-44.09352188468709,-22.50996760079775
São Paulo,SP,3500105,ADAMANTINA,350010,-51.073364749581806,-21.688311480000003
São Paulo,SP,3500204,ADOLFO,350020,-49.64972142555957,-21.232729777347952
São Paulo,SP,3500303,AGUAÍ,350030,-46.97969310926972,-22.059684
São Paulo,SP,3500402,ÁGUAS DA PRATA,350040,-46.71676670962612,-21.934829000000004
São Paulo,SP,3500501,ÁGUAS DE LINDÓIA,350050,-46.63177883592216,-22.473822036170656
São Paulo,SP,3500550,ÁGUAS DE SANTA BÁRBARA,350055,-49.23860776713162,-22.869149409424953
São Paulo,SP,3500600,ÁGUAS DE SÃO PEDRO,350060,-47.88397474097759,-22.597339553853903
São Paulo,SP,3500709,AGUDOS,350070,-48.99015628794236,-22.474037000000003
São Paulo,SP,3500758,ALAMBARI,350075,-47.893588387233564,-23.553898892670556
São Paulo,SP,3500808,ALFREDO MARCONDES,350080,-51.41293806650631,-21.952741123600152
São Paulo,SP,3500907,ALTAIR,350090,-49.060110754240945,-20.523304881603952
São Paulo,SP,3501004,ALTINÓPOLIS,350100,-47.373280292890094,-21.02458264457281
São Paulo,SP,3501103,ALTO ALEGRE,350110,-50.16359679608738,-21.581689457205304
São Paulo,SP,3501152,ALUMÍNIO,350115,-47.25905691847036,-23.533373047846855
São Paulo,SP,3501202,ÁLVARES FLORENCE,350120,-49.911184812489964,-20.3198762474474
São Paulo,SP,3501301,ÁLVARES MACHADO,350130,-51.46879727301246,-22.077778995000003
São Paulo,SP,3501400,ÁLVARO DE CARVALHO,350140,-49.72060902031603,-22.07637463404335
São Paulo,SP,3501509,ALVINLÂNDIA,350150,-49.763033029359946,-22.445010151578803
São Paulo,SP,3501608,AMERICANA,350160,-47.33036292638141,-22.740883500000006
São Paulo,SP,3501707,AMÉRICO BRASILIENSE,350170,-48.106604561843916,-21.730036500000004
São Paulo,SP,3501806,AMÉRICO DE CAMPOS,350180,-49.72702683744962,-20.296401943598305
São Paulo,SP,3501905,AMPARO,350190,-46.765085690463664,-22.699388626340653
São Paulo,SP,3502002,ANALÂNDIA,350200,-47.66076641592257,-22.128785499340903
São Paulo,SP,3502101,ANDRADINA,350210,-51.37884779476369,-20.901463515000003
São Paulo,SP,3502200,ANGATUBA,350220,-48.40675961649296,-23.483987000000003
São Paulo,SP,3502309,ANHEMBI,350230,-48.12692683064298,-22.786320939625003
São Paulo,SP,3502408,ANHUMAS,350240,-51.38607442327797,-22.293237175831106
São Paulo,SP,3502507,APARECIDA,350250,-45.229429338091826,-22.848154000000008
São Paulo,SP,3502606,APARECIDA D'OESTE,350260,-50.885615706166355,-20.4508453725492
São Paulo,SP,3502705,APIAÍ,350270,-48.84865990463983,-24.513316000000007
São Paulo,SP,3502754,ARAÇARIGUAMA,350275,-47.07154763619024,-23.430040848169252
São Paulo,SP,3502804,ARAÇATUBA,350280,-50.43922607275258,-21.205476000000004
São Paulo,SP,3502903,ARAÇOIABA DA SERRA,350290,-47.58724293862712,-23.507319797218656
São Paulo,SP,3503000,ARAMINA,350300,-47.78601304103771,-20.089944207125054
São Paulo,SP,3503109,ARANDU,350310,-49.05097587153745,-23.13340711564445
São Paulo,SP,3503158,ARAPEÍ,350315,-44.44810655679427,-22.674798723272453
